,id,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
88,5ga6O7iJ6pV6bKuTwwKwbl,https://p.scdn.co/mp3-preview/873250183d4c3d1684bc619a3a93049e9484ce06?cid=5753b92e6a084808bea42ea533c53400,0.484,0.864,10.0,-3.626,0.0,0.0349,0.546,0.0,0.0546,0.692,104.286,blues
89,3mtUR8aNUoMblqX49YzVF3,https://p.scdn.co/mp3-preview/7d4a4c83c677bc5df828cea9e44a19af0f5aee23?cid=5753b92e6a084808bea42ea533c53400,0.651,0.462,2.0,-9.011,1.0,0.0336,0.81,3.3e-06,0.136,0.567,80.289,blues
90,6D0c7cyaWGr3Iqwb4jtWSM,,0.541,0.0946,1.0,-19.886,0.0,0.0495,0.882,0.0,0.0979,0.47,166.893,blues
91,2hv2NiSq8p4pgL28pxcqAJ,,0.556,0.567,9.0,-11.426,0.0,0.0333,0.0581,0.00143,0.0907,0.858,141.345,blues
92,7MFcqaROxmciD68TsTtZuR,https://p.scdn.co/mp3-preview/1768fbedb37ef64f81e9bbfd72b7900d0559a71f?cid=5753b92e6a084808bea42ea533c53400,0.317,0.707,8.0,-10.518,1.0,0.0324,6.3e-05,0.672,0.0585,0.878,79.882,blues
93,76cMRr7SKNMcWvxVJxSBq6,https://p.scdn.co/mp3-preview/84db4412f1289b3a11c68aa239027361cc65a044?cid=5753b92e6a084808bea42ea533c53400,0.355,0.442,7.0,-9.781,1.0,0.0283,0.552,3.14e-06,0.289,0.602,67.815,blues
94,6IWxHgVbdKyUMydhVGXRaT,,0.496,0.156,9.0,-17.059,1.0,0.0419,0.777,0.0,0.232,0.205,129.524,blues
95,5K4C4We3nhtTYCyPEUae1I,https://p.scdn.co/mp3-preview/daaf646e02a9d1695e721f91fe3bb1c02e6d8164?cid=5753b92e6a084808bea42ea533c53400,0.542,0.476,4.0,-11.412,1.0,0.0242,0.136,0.172,0.127,0.47,78.975,blues
96,0tcJCqyRnUu2gEmt9iLcTO,https://p.scdn.co/mp3-preview/24a2625c02dfa432e446a24115815c91f5fbfeb7?cid=5753b92e6a084808bea42ea533c53400,0.344,0.592,9.0,-7.309,1.0,0.0343,0.278,0.000442,0.286,0.346,112.471,blues
97,4lzwvEOsDWdJ9qWpa83pnS,,0.521,0.951,6.0,-4.128,0.0,0.0947,0.157,0.0212,0.36,0.702,115.926,blues
98,0tYJ6uY0ETQOtOM8KySMSp,https://p.scdn.co/mp3-preview/6a16026ae1cd29868ca32c64ac7563aeaee14560?cid=5753b92e6a084808bea42ea533c53400,0.554,0.49,9.0,-8.725,1.0,0.0267,0.736,0.00728,0.327,0.578,67.591,blues
99,6ET5yCqDaaPJP6w7rvy1uM,https://p.scdn.co/mp3-preview/071477261d75e96a0d8f2d3e504d15bea609c921?cid=5753b92e6a084808bea42ea533c53400,0.664,0.59,11.0,-6.141,1.0,0.0874,0.857,3.05e-05,0.668,0.88,73.926,blues
100,4EcOBeGY1r0j26Z8FJ1nVZ,,0.093,0.0249,4.0,-20.74,0.0,0.0463,0.513,0.805,0.0831,0.0365,79.369,classical
101,4SFBV7SRNG2e2kyL1F6kjU,,0.221,0.126,0.0,-25.427,1.0,0.0447,0.989,0.897,0.102,0.216,133.63,classical
