,id,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
561,0F845nujLVqCb0XMZCh5Pc,,0.532,0.0657,0,-19.136,0,0.0406,0.94,0.00488,0.0946,0.292,128.607,jazz
562,7yzM0pEseQUpb6BMViOPEA,,0.522,0.379,4,-14.096,0,0.0286,0.635,0.925,0.114,0.454,133.698,jazz
563,3jaUMGTyi4XHBZpXpIWzo2,,0.464,0.0059,1,-22.41,1,0.0608,0.945,0.904,0.139,0.297,95.18,jazz
564,2VzRmb0GCPDBv6FddHGu7s,,0.465,0.644,8,-7.646,1,0.106,0.496,0.179,0.176,0.355,81.894,jazz
565,2rvSk5CPxSbAEAnyIZmh6M,https://p.scdn.co/mp3-preview/fdf588dd7b902f675def40bb671290e9d7b4ac5d?cid=5753b92e6a084808bea42ea533c53400,0.516,0.0853,11,-21.035,0,0.0423,0.981,0.919,0.709,0.265,138.748,jazz
566,1ywNBYgKTyu9VpNGkeEbmG,https://p.scdn.co/mp3-preview/20eb52b4baadabe65bce3d47079136085fe94108?cid=5753b92e6a084808bea42ea533c53400,0.564,0.265,1,-10.692,1,0.043,0.752,0.672,0.0587,0.635,87.214,jazz
567,5oGTAeeyS6ju9zFrk56ckZ,,0.299,0.0272,2,-21.701,0,0.0567,0.979,0.682,0.0887,0.0526,178.156,jazz
568,6PxLjmt9UoUxlMUkkK8mTE,https://p.scdn.co/mp3-preview/0b4c03ae6bb68625ff4bf0b79c9512ca3c4059cf?cid=5753b92e6a084808bea42ea533c53400,0.514,0.513,0,-11.138,0,0.0344,0.677,0.0368,0.0487,0.707,96.783,jazz
569,08lUeu1CxXvAoaKkemoEk8,,0.371,0.0823,3,-20.45,1,0.0352,0.963,0.49,0.0838,0.0789,106.146,jazz
570,6cjjUuY51c5SwTABCVPSYH,https://p.scdn.co/mp3-preview/32af7f124efe823317ae4afae5a2df7e73e13ebf?cid=5753b92e6a084808bea42ea533c53400,0.617,0.497,5,-14.132,1,0.0471,0.53,0.00662,0.0767,0.809,105.943,jazz
571,0E8q2Fx2XuzXCO2NSAppkR,,0.464,0.305,3,-12.435,0,0.0316,0.936,0.0846,0.208,0.282,108.231,jazz
572,4K7VsIEk8jyAcvss7HJtas,,0.559,0.327,10,-17.102,1,0.0395,0.562,7.93e-06,0.0832,0.252,114.097,jazz
573,36NzG0ptwi4k798mpIS3Oz,,0.564,0.162,6,-12.06,1,0.0331,0.984,0.358,0.125,0.57,62.56,jazz
574,1Soy6wLAl257Nh0kOdVZ2R,,0.453,0.516,0,-7.42,1,0.0434,0.598,0.000365,0.321,0.665,147.748,jazz
575,5F8rPLt2c52p0SK7kiH26b,,0.203,0.0186,9,-24.277,0,0.0408,0.985,0.377,0.0728,0.0481,76.591,jazz
576,0cvA7oe0YMEOl5L017P9lq,,0.478,0.534,5,-9.985,1,0.0386,0.485,0.00425,0.188,0.673,100.317,jazz
577,0sCeNwt8xRCMR4NhKpMyBe,,0.515,0.583,0,-8.182,0,0.0284,0.749,0.000294,0.123,0.415,116.134,jazz
578,3QuSHJUfvuOyeKMS32Wckj,,0.509,0.224,0,-11.123,1,0.0327,0.736,0.301,0.327,0.17,112.355,jazz
579,2SBpa2WUprSqT95278U8NR,,0.667,0.193,8,-20.192,1,0.0497,0.802,0.0033,0.0589,0.556,95.433,jazz
580,0aEcArQsqTpErHdixEVaHj,,0.501,0.374,5,-10.249,1,0.0424,0.776,0.00492,0.0858,0.232,119.936,jazz
581,1IEbtXrHgN37lTQi9Byx6g,,0.301,0.459,9,-13.618,0,0.0365,0.129,0.0166,0.12,0.287,95.846,jazz
582,4lj4cW45UP5tQ8AhRxnQi9,https://p.scdn.co/mp3-preview/a885ad6ad5bd4de2cfc57b6fb848fd987e5d199f?cid=5753b92e6a084808bea42ea533c53400,0.364,0.114,1,-16.552,1,0.0333,0.857,0.635,0.0839,0.0575,117.715,jazz
583,1SnH7YVRceaTx4NwTftCla,https://p.scdn.co/mp3-preview/5e36194da946d3a522eb7f943a4efe6bfa81f3a3?cid=5753b92e6a084808bea42ea533c53400,0.491,0.327,5,-19.514,0,0.0493,0.74,0.223,0.312,0.653,121.014,jazz
584,76oiXjka5OXZJ4eqSQIDfY,,0.508,0.424,5,-13.079,1,0.0364,0.727,0.0022,0.084,0.566,105.343,jazz
585,1pYPgA8XdHFQS15HPB41MH,,0.62,0.705,8,-10.179,1,0.0404,0.151,0.0802,0.107,0.907,93.018,jazz
586,7iz9Q80SI03sY4Chmi3ZRc,,0.595,0.0831,5,-16.39,0,0.0489,0.972,0.704,0.124,0.184,129.73,jazz
587,7eYF1tAcKBvhJU4W9K0Uca,https://p.scdn.co/mp3-preview/61589e9f392064266564d91c26964b77cd844c87?cid=5753b92e6a084808bea42ea533c53400,0.375,0.627,4,-10.267,1,0.0371,0.253,0.685,0.2,0.133,123.462,jazz
588,1dv7qhEynvPiZ2dAzrBLZX,https://p.scdn.co/mp3-preview/7e16655bf134ffa7425ff04d1fa6342598a203c8?cid=5753b92e6a084808bea42ea533c53400,0.378,0.372,5,-13.408,0,0.0746,0.759,0.00226,0.327,0.462,137.318,jazz
589,5wRlH3diPDfn9jv91hxkUy,,0.336,0.328,7,-15.005,0,0.0386,0.93,0.732,0.111,0.222,184.007,jazz
590,4STV8yvImKsMUrA36DSr8j,,0.511,0.215,0,-18.949,1,0.0425,0.749,0.861,0.155,0.504,82.852,jazz
591,1FLhGUcHcWs8usJNi3yJ0c,https://p.scdn.co/mp3-preview/cf375c3e4037e9ce27b3107178c0443cd0b9f10b?cid=5753b92e6a084808bea42ea533c53400,0.461,0.337,8,-14.095,1,0.0372,0.941,0.868,0.121,0.383,68.434,jazz
592,1mdi0ijsIOSiSH4w1ZeD43,,0.516,0.374,10,-10.388,0,0.0341,0.915,0.803,0.111,0.769,145.449,jazz
593,4bBIADw4urJPkcx0YOfEIo,https://p.scdn.co/mp3-preview/4befb090464deaa9d03f05b2541f0b53b451987b?cid=5753b92e6a084808bea42ea533c53400,0.331,0.0861,5,-21.226,1,0.0354,0.918,0.902,0.106,0.152,107.436,jazz
594,3E7QzgM8Je4hyf0kK8tGmD,,0.624,0.358,5,-9.243,0,0.0396,0.807,0.389,0.106,0.506,123.666,jazz
595,5FRdNTCromTSUrEziRNATn,,0.525,0.377,10,-14.563,0,0.0551,0.972,0.921,0.112,0.59,123.796,jazz
596,5IZoaa0HoOotCQyIeCDc9f,,0.465,0.23,10,-19.008,1,0.0427,0.905,0.848,0.102,0.611,170.086,jazz
597,0cNc2tivyPqzgp13BSM7St,https://p.scdn.co/mp3-preview/aa3ae3a83fe4879944578c7e73b9d0f121ef0122?cid=5753b92e6a084808bea42ea533c53400,0.483,0.186,7,-21.824,0,0.0409,0.939,0.873,0.115,0.498,150.87,jazz
598,0FIv9GZQLChK9vUXxTC9CB,,0.581,0.27,7,-17.408,0,0.0353,0.817,0.0156,0.108,0.7,90.678,jazz
599,0e73D9vZrxLVUPRhHae6r1,https://p.scdn.co/mp3-preview/a6bdb9be804b42c3ceaf2b7618fa7a504e4eed29?cid=5753b92e6a084808bea42ea533c53400,0.45,0.0437,10,-29.46,1,0.0374,0.971,0.88,0.0948,0.0988,63.938,jazz
600,0OV5HT4cXI78HHoYe2ioXa,https://p.scdn.co/mp3-preview/5df5265dad3f264552b404dc8a0959d8bff4f29d?cid=5753b92e6a084808bea42ea533c53400,0.489,0.804,0,-16.115,1,0.0475,0.000194,0.00685,0.0726,0.337,126.065,metal
601,6lWFQo5NuR3y8Q6CHIRatA,https://p.scdn.co/mp3-preview/b43d6aad8039180683ce170a1a5945c9e0ad9a95?cid=5753b92e6a084808bea42ea533c53400,0.302,0.805,6,-11.395,0,0.0967,0.000849,4.19e-06,0.151,0.578,112.766,metal
602,6LGoJAyN1xAqF3VJZt0MKx,https://p.scdn.co/mp3-preview/ef84bb92927f5580509020f601691b22bae79e19?cid=5753b92e6a084808bea42ea533c53400,0.282,0.905,0,-9.455,1,0.114,0.000278,0.375,0.0894,0.554,133.837,metal
603,2RaA6kIcvomt77qlIgGhCT,https://p.scdn.co/mp3-preview/2045675c3ff30411c283de17ddcf3952efd9234e?cid=5753b92e6a084808bea42ea533c53400,0.362,0.961,2,-5.664,1,0.0857,0.024,9.35e-06,0.159,0.491,164.019,metal
604,07thLbY0eGli2xWWIPdrN2,https://p.scdn.co/mp3-preview/4053a5df851bce0869e5060fd666227abafc9a4f?cid=5753b92e6a084808bea42ea533c53400,0.508,0.852,6,-7.842,1,0.0718,0.00134,0.0,0.363,0.184,129.174,metal
605,3yNoEJifUJdly8ucYoWRwl,https://p.scdn.co/mp3-preview/2307e32b60c776dc0814357470d18b2ff28d69e4?cid=5753b92e6a084808bea42ea533c53400,0.291,0.758,1,-12.103,1,0.0556,0.000918,6.84e-06,0.291,0.446,80.601,metal
606,153SwL1d9SfCLWhqIs08we,https://p.scdn.co/mp3-preview/561d74d543cba1e0c503017b7c9d5521306519f0?cid=5753b92e6a084808bea42ea533c53400,0.365,0.978,9,-6.314,1,0.0698,0.00016,0.00241,0.206,0.108,101.886,metal
607,5Mp3MFneLLCVGW3O5kYMvm,https://p.scdn.co/mp3-preview/2d95aa10e85283dd27d46b45eb86a0a641f41b66?cid=5753b92e6a084808bea42ea533c53400,0.439,0.968,7,-4.551,1,0.0775,4.1e-05,0.0409,0.12,0.255,101.59,metal
608,5xXeIlEiWIA8xnPa8BkJyj,https://p.scdn.co/mp3-preview/e4407285ac480dccadfda89c5c01203e54b07db7?cid=5753b92e6a084808bea42ea533c53400,0.213,0.686,0,-15.09,1,0.0661,7.45e-06,0.0701,0.0972,0.304,102.582,metal
609,34LXW73avo8xz0NLiVuiow,https://p.scdn.co/mp3-preview/f000da75b5e67180dff26cabd0ce2ff1413b4944?cid=5753b92e6a084808bea42ea533c53400,0.427,0.893,10,-11.095,0,0.0626,0.000531,0.0484,0.253,0.25,102.331,metal
610,54yLLvpezvPO1lA3GspiZj,,0.473,0.783,10,-10.671,0,0.0869,0.0125,0.475,0.268,0.124,91.976,metal
611,0v3WyEt2g04WFpfVwcnfXm,https://p.scdn.co/mp3-preview/2a6019736086a155463a86fe58b8080292e32655?cid=5753b92e6a084808bea42ea533c53400,0.229,0.704,9,-4.692,1,0.0342,0.000135,0.000384,0.15,0.179,74.6,metal
612,2dbOYFfS7r7NAzquRvji9A,https://p.scdn.co/mp3-preview/f17ccce8323b75f9181adb36212204aa04c153bb?cid=5753b92e6a084808bea42ea533c53400,0.544,0.739,9,-7.383,1,0.0517,0.00392,0.000143,0.168,0.328,118.287,metal
613,4ie42LCUKcp68EnZOMw9PG,https://p.scdn.co/mp3-preview/c5bfe3e42b0e0e13691354a8d8b3cbe0d9310ba7?cid=5753b92e6a084808bea42ea533c53400,0.539,0.783,8,-6.651,1,0.0517,0.00147,0.742,0.151,0.143,131.374,metal
614,0CDHN3Wk8JY0p5myySB0mS,https://p.scdn.co/mp3-preview/b776a0c86633736ae8433a5cb4c810a6d0cbc0d1?cid=5753b92e6a084808bea42ea533c53400,0.225,0.939,4,-11.81,0,0.0596,9.47e-06,0.762,0.384,0.225,113.533,metal
615,5ZOOjqoCaUydmo8bxSdosj,https://p.scdn.co/mp3-preview/bac14192640db690d1f113cd3377a1d8352861ae?cid=5753b92e6a084808bea42ea533c53400,0.262,0.988,11,-4.922,0,0.253,0.00655,0.897,0.132,0.227,91.319,metal
616,7ISJuM9TQdwBEaDxIHSL9Z,https://p.scdn.co/mp3-preview/c1fc598563de1dfdae11c0bf5b549bb85be02e1f?cid=5753b92e6a084808bea42ea533c53400,0.334,0.976,8,-3.756,1,0.0691,0.00046,0.0732,0.089,0.329,95.311,metal
617,1kZgY32eQdvYVm42l3Vcon,https://p.scdn.co/mp3-preview/08ab97d467fed79831a2c892eeb907c836f76b1c?cid=5753b92e6a084808bea42ea533c53400,0.355,0.922,0,-7.331,0,0.103,0.136,0.0138,0.265,0.276,126.937,metal
618,76BYv24CcZt2u94JRjmATX,,0.325,0.885,9,-10.661,1,0.0904,0.0242,0.00432,0.735,0.482,163.578,metal
619,25qe3Wf24HVQBBiQeb9Cdf,https://p.scdn.co/mp3-preview/de54268307f8b39b58d40b7e88c44fc8f830f6c0?cid=5753b92e6a084808bea42ea533c53400,0.24,0.958,11,-10.151,0,0.1,2.73e-05,0.0354,0.769,0.0718,161.887,metal
620,5VZwMq6yaFb04PCTfdNY3K,https://p.scdn.co/mp3-preview/d33de02489142a8fd01c2612781137b44f8b12a3?cid=5753b92e6a084808bea42ea533c53400,0.477,0.859,0,-8.625,1,0.0387,0.000333,0.000155,0.265,0.629,91.009,metal
621,7DWUX2nEjracF89X3vJSRV,https://p.scdn.co/mp3-preview/85c7f05a50c3f520dae8aa05a28fad2ee6c91081?cid=5753b92e6a084808bea42ea533c53400,0.434,0.978,2,-4.227,1,0.211,0.00285,0.00652,0.0764,0.0652,102.081,metal
622,28TcG73tbc4iGrGBFjiBnR,https://p.scdn.co/mp3-preview/fdc8d0eab727fccdd266bc10036d9209f0b934e1?cid=5753b92e6a084808bea42ea533c53400,0.575,0.881,9,-13.012,1,0.0357,0.000117,2.69e-05,0.147,0.699,132.127,metal
623,35d6gAIl12qoujJnU1fJqt,https://p.scdn.co/mp3-preview/9f53395b1a33682daf6dbf01a304b943f693a0cc?cid=5753b92e6a084808bea42ea533c53400,0.197,0.885,4,-11.437,1,0.0664,2.22e-05,0.000981,0.126,0.332,158.964,metal
624,1fvlJQrm3yoN2TpKH5FgiR,https://p.scdn.co/mp3-preview/4edf0c3fccabcb85838bf2fad3025a6c3f1e7e23?cid=5753b92e6a084808bea42ea533c53400,0.496,0.62,4,-7.458,0,0.0265,0.00386,1.47e-06,0.114,0.279,140.06,metal
625,51TG9W3y9qyO8BY5RXKgnZ,,0.61,0.891,4,-5.452,0,0.0587,0.000805,0.0928,0.0657,0.51,139.903,metal
626,6EPRKhUOdiFSQwGBRBbvsZ,https://p.scdn.co/mp3-preview/cf51f8a8f917601f32cd5574b897daa68f53471b?cid=5753b92e6a084808bea42ea533c53400,0.317,0.981,6,-7.102,1,0.174,0.00242,0.00677,0.0852,0.234,140.079,metal
627,69Yia3qCLw6N9U80WhLwLn,https://p.scdn.co/mp3-preview/3b1322311ce2c2d535b1933bcba205f9b6be461c?cid=5753b92e6a084808bea42ea533c53400,0.158,0.572,7,-6.293,0,0.0346,0.000926,0.893,0.144,0.347,79.176,metal
628,1VHQF5TWJ8i0KCsMLhOaNI,https://p.scdn.co/mp3-preview/536d975727eac30ac210b7ed8b9747f4b574dc84?cid=5753b92e6a084808bea42ea533c53400,0.295,0.991,2,-3.082,1,0.1,1.7e-06,0.688,0.093,0.469,100.939,metal
629,6w8dBm5KlXxWejYrbGS1EJ,https://p.scdn.co/mp3-preview/38291f71b2b32fbf70dba67005c8398787eb6da1?cid=5753b92e6a084808bea42ea533c53400,0.285,0.825,1,-7.049,0,0.0466,0.000826,0.0,0.268,0.516,164.611,metal
630,3zdUWmaNcbTqv2V7ZYLXQ8,https://p.scdn.co/mp3-preview/544980d33676c39fdd8dd7b11edc47d6625c7fb5?cid=5753b92e6a084808bea42ea533c53400,0.437,0.891,8,-4.159,1,0.0326,0.000324,8.46e-05,0.0539,0.444,133.814,metal
631,2ksadH0rmJCMAQ8r3Najnt,https://p.scdn.co/mp3-preview/3c3de8d4b192a4501eced17c9c40b2f4e9ad86d1?cid=5753b92e6a084808bea42ea533c53400,0.245,0.933,4,-8.148,0,0.0863,3.43e-05,0.182,0.0437,0.456,178.555,metal
632,2fSYadDsbWMtIVqX7flKIc,https://p.scdn.co/mp3-preview/2bf7d342c5a830edb5ec29602f5f60ced77ba900?cid=5753b92e6a084808bea42ea533c53400,0.245,0.861,2,-8.728,1,0.0415,0.000256,0.871,0.216,0.483,91.056,metal
633,6OSyCAmXT4Gkd3OQ2aPOaF,,0.462,0.628,7,-5.659,1,0.0274,0.0534,0.00025,0.12,0.0981,140.049,metal
634,4OROzZUy6gOWN4UGQVaZMF,https://p.scdn.co/mp3-preview/0a88f3e6d8e5dfe20807b9a4ee1cf1f30fa871d2?cid=5753b92e6a084808bea42ea533c53400,0.285,0.908,4,-4.601,0,0.0705,0.0318,0.00909,0.311,0.669,159.756,metal
635,5hmek3mrSYvfSElBsPNbxo,https://p.scdn.co/mp3-preview/7ec8cdf769f99313fb0e6219b93bbdcd0d2a80bd?cid=5753b92e6a084808bea42ea533c53400,0.19,0.934,1,-7.796,1,0.056,8.08e-06,0.107,0.363,0.36,98.424,metal
636,2SA2tTWoELC0ciMuYRfbpT,https://p.scdn.co/mp3-preview/ee317a1f3759f7ea6e8cb9701926484053597fdc?cid=5753b92e6a084808bea42ea533c53400,0.53,0.99,0,-4.676,1,0.084,0.000968,0.0259,0.0626,0.582,148.524,metal
637,5faD0zZ9fMa3J5ZN3lIWtp,https://p.scdn.co/mp3-preview/9704e088b5e8177f239b094cfefd7dd065d48075?cid=5753b92e6a084808bea42ea533c53400,0.166,0.927,7,-8.797,1,0.0736,3.94e-06,0.651,0.344,0.219,131.984,metal
638,1nLF4GpaJe54kjjBVxIBRS,https://p.scdn.co/mp3-preview/c5371f93dada73872afe5e6bf8cbbb9bde48536e?cid=5753b92e6a084808bea42ea533c53400,0.232,0.931,9,-8.804,1,0.0808,0.00413,0.756,0.0927,0.0371,122.684,metal
639,6gyMQf6w4NPyRCp81EH1Ea,https://p.scdn.co/mp3-preview/91ee0880d12581a8b7612f88622a3f7b436bf1e8?cid=5753b92e6a084808bea42ea533c53400,0.255,0.95,4,-5.552,0,0.173,0.00829,0.0138,0.101,0.0761,155.835,metal
640,56uiDIiXz2sRoQ0AXq84aI,https://p.scdn.co/mp3-preview/7ca39ad4db42909f706e3b9223a7c3dd9689b32b?cid=5753b92e6a084808bea42ea533c53400,0.459,0.923,10,-6.081,0,0.0709,9.19e-05,1.46e-06,0.454,0.548,119.838,metal
641,1P5B3ARqjPkB9yCNPZq9jV,https://p.scdn.co/mp3-preview/8a6bf2ba4a47684903abf7d02872bca918d27fb8?cid=5753b92e6a084808bea42ea533c53400,0.483,0.893,4,-3.785,0,0.0652,0.018,0.00075,0.162,0.2,131.681,metal
642,01Mpj13vURSO3cCLprPt5T,,0.294,0.995,1,-4.383,0,0.168,0.000489,0.331,0.128,0.0379,88.777,metal
643,4E2NxKetIDlo5qlicjrzAC,https://p.scdn.co/mp3-preview/bf21c4e0e0f46a9b8911bb3157a77fae56261c1f?cid=5753b92e6a084808bea42ea533c53400,0.314,0.964,0,-4.277,1,0.0939,0.00135,0.000247,0.289,0.238,177.93,metal
644,3hA4vRHR4Q5E7RHydidvjc,,0.338,0.955,2,-6.134,1,0.13,0.0129,0.456,0.675,0.176,89.729,metal
645,0gaMmmhGi5buPXpquSAfxg,,0.486,0.487,9,-11.633,0,0.0341,0.445,1.44e-05,0.0648,0.373,81.972,metal
646,7txxAtOMwLLnQTpKeBL6bp,,0.365,0.763,11,-9.45,0,0.0591,0.00726,0.000457,0.0865,0.342,148.366,metal
647,1jzDzZWeSDBg5fhNc3tczV,https://p.scdn.co/mp3-preview/c3c74a5d2214f66307037df432d0ba2480e708fe?cid=5753b92e6a084808bea42ea533c53400,0.429,0.631,4,-11.514,0,0.0769,7.85e-05,0.00411,0.175,0.376,162.734,metal
648,0FCvb6CiwfxdRqZOtgj5yt,https://p.scdn.co/mp3-preview/dd686f5a7156aebc4eb156446e1296fbfede2561?cid=5753b92e6a084808bea42ea533c53400,0.189,0.95,11,-9.648,1,0.0954,0.00371,0.000779,0.0543,0.124,155.558,metal
649,3ox7WFAkfu9P8kHQP7dMcK,https://p.scdn.co/mp3-preview/b005dbd963f1555a0cbba74b0e13795ddf0126b9?cid=5753b92e6a084808bea42ea533c53400,0.37,0.931,1,-5.606,1,0.106,0.00033,0.000478,0.107,0.177,167.99,metal
650,4G3Nnoae2XF1cdbdgATKKq,https://p.scdn.co/mp3-preview/272ad121b69f991a0fdce5a42b9f4ac370f2c33b?cid=5753b92e6a084808bea42ea533c53400,0.238,0.759,0,-12.476,1,0.0624,0.000407,0.002,0.608,0.732,193.044,metal
651,3SgshUlk02dwRHeLm0ztOi,,0.33,0.958,8,-10.496,1,0.0877,0.103,7.43e-05,0.0994,0.106,117.997,metal
652,0XJ91I6smUYRzRCGbU2N4b,https://p.scdn.co/mp3-preview/8fb623a003f06658c75143c827f01e82de2448d8?cid=5753b92e6a084808bea42ea533c53400,0.48,0.857,7,-5.984,1,0.0471,0.000323,0.00117,0.118,0.371,98.037,metal
653,1zI8yKFcmjtgdFbEoTHn94,https://p.scdn.co/mp3-preview/02d72b0d71dc2cec4f07718e96e4d9b74012dba3?cid=5753b92e6a084808bea42ea533c53400,0.288,0.997,1,-5.335,0,0.241,7.06e-06,0.439,0.196,0.0398,122.508,metal
654,2T2vudIHfVMA5ychWTU3KA,,0.466,0.967,8,-3.001,1,0.0515,6.21e-06,0.197,0.305,0.293,96.003,metal
655,3bZWsjMkm5jgPBM9Ae7tgP,https://p.scdn.co/mp3-preview/5d5dd0a4b2e45558cf794394f09b9ee776cc4f8a?cid=5753b92e6a084808bea42ea533c53400,0.539,0.858,2,-8.527,1,0.0395,2.35e-05,0.00098,0.0735,0.448,106.475,metal
656,3D6ZPZrFk2CHZCJ2STxHW7,https://p.scdn.co/mp3-preview/20a71e1814a98f237d79bcb13f5b5cc6d7f0fab1?cid=5753b92e6a084808bea42ea533c53400,0.535,0.889,10,-5.547,0,0.0533,9.92e-05,0.41,0.329,0.327,97.493,metal
657,1hlveB9M6ijHZRbzZ2teyh,https://p.scdn.co/mp3-preview/7d9817fd8b28edcc5a495fa7a7fea4c0d8a0853a?cid=5753b92e6a084808bea42ea533c53400,0.502,0.924,4,-6.299,1,0.0503,0.0127,0.0,0.162,0.922,149.186,metal
658,5Tkxh1jPzvirWwrznduKiB,https://p.scdn.co/mp3-preview/e6102269bf9db99ea5f7e9d465349d3272a633ef?cid=5753b92e6a084808bea42ea533c53400,0.196,0.995,4,-4.887,0,0.104,1.17e-06,0.0492,0.266,0.177,91.0,metal
659,48Jo6ii5CSFLDK2wu6yPJW,https://p.scdn.co/mp3-preview/c242758e2e00610334567f62cb17d5581dedc920?cid=5753b92e6a084808bea42ea533c53400,0.598,0.877,1,-4.941,1,0.0425,6.21e-05,0.000329,0.371,0.44,107.034,metal
660,25kORdST1xzG4WXOnzJCKV,,0.498,0.858,8,-9.48,1,0.0564,0.0299,0.0,0.106,0.437,151.698,metal
661,5XnyWvKPVgJsVKmUjFbMv3,https://p.scdn.co/mp3-preview/9e2e2be7a6fe5c69211db74b38c497e3c14dd534?cid=5753b92e6a084808bea42ea533c53400,0.118,0.982,10,-5.349,0,0.231,2.26e-05,0.253,0.22,0.0345,96.128,metal
662,72uDC6LktYrSiPt7s5JwEP,https://p.scdn.co/mp3-preview/78485889c5af5b8bc2788cf3a27d9350a2dfbf2b?cid=5753b92e6a084808bea42ea533c53400,0.466,0.968,0,-5.03,1,0.101,4.43e-06,0.00309,0.103,0.474,155.1,metal
663,2tPcinrMg8iVUWwVBOMlDm,https://p.scdn.co/mp3-preview/7e7b3145e2dc39b504a577b90ebbccfc7a224947?cid=5753b92e6a084808bea42ea533c53400,0.533,0.803,2,-6.702,0,0.0376,0.0447,0.0,0.392,0.165,109.998,metal
664,0WZZENH0kt3O2cBE8q5IRq,https://p.scdn.co/mp3-preview/5790e6bbe6cfcdada4c1f88f47900702bcc619f4?cid=5753b92e6a084808bea42ea533c53400,0.445,0.98,5,-4.369,0,0.0731,2.45e-05,0.163,0.129,0.285,155.045,metal
665,5BddhZiPq76a9epGQILapJ,https://p.scdn.co/mp3-preview/389fd02df31f65a6b1114903319e4a857c1f3d62?cid=5753b92e6a084808bea42ea533c53400,0.364,0.866,7,-13.331,1,0.0603,0.00466,0.486,0.837,0.367,139.403,metal
666,6zhodzY6NK9jjjBauGFtSP,https://p.scdn.co/mp3-preview/fbe4ac0fcb7e76ee53240f0d8632ff3b77a1c998?cid=5753b92e6a084808bea42ea533c53400,0.434,0.97,6,-4.323,1,0.0763,1.96e-05,0.159,0.068,0.381,141.879,metal
667,5u3l2TONYacJgmRPQVaF9y,https://p.scdn.co/mp3-preview/9e7ec9ec1ff9939bcc4bee396b286625c1193acf?cid=5753b92e6a084808bea42ea533c53400,0.374,0.92,6,-4.653,1,0.0501,1.62e-05,0.026,0.0802,0.278,191.014,metal
668,4uOq76srFzt94o98QrCVRO,https://p.scdn.co/mp3-preview/133f8e8b172653f9a21613c83ebbc4959bbe913f?cid=5753b92e6a084808bea42ea533c53400,0.23,0.996,8,-4.308,1,0.0878,0.108,0.927,0.129,0.0332,100.892,metal
669,4pFC6tuWErxbO61oFFq3BQ,https://p.scdn.co/mp3-preview/3b709d8a0f07448e88db9bf5003e0c8ce5a5946e?cid=5753b92e6a084808bea42ea533c53400,0.357,0.98,6,-6.835,1,0.079,5.22e-05,0.843,0.0768,0.368,96.969,metal
670,1kYHAfdliE42RZ4iCdczyp,https://p.scdn.co/mp3-preview/0e72d445802f8c4936c109c265dd6f4ac117e49d?cid=5753b92e6a084808bea42ea533c53400,0.404,0.996,6,-2.738,1,0.141,4.34e-06,0.162,0.303,0.185,187.018,metal
671,2b9lp5A6CqSzwOrBfAFhof,https://p.scdn.co/mp3-preview/a3f3a8418391439b4725f26fbb3f1b272c24bc02?cid=5753b92e6a084808bea42ea533c53400,0.453,0.906,9,-4.001,1,0.115,0.361,0.000569,0.26,0.473,137.575,metal
672,6ursmCnbc9oDRGa2yHKkoZ,https://p.scdn.co/mp3-preview/a3b7397847ad377bbf0614d33790a28cefc3ca2a?cid=5753b92e6a084808bea42ea533c53400,0.428,0.874,4,-6.664,0,0.128,0.000337,0.0419,0.311,0.261,119.708,metal
673,7m9fVH8Yc86JHVAOJFhvFX,https://p.scdn.co/mp3-preview/5c10a55b50a1efe9aa0724ae5b77b1e883dc690c?cid=5753b92e6a084808bea42ea533c53400,0.321,0.556,8,-8.802,0,0.0329,0.00518,0.0901,0.125,0.167,180.293,metal
674,5bKD8llj8BPQ3GJ7QckFJn,https://p.scdn.co/mp3-preview/e3a023e1ae45b784d691e8082beb6be4424e2f1b?cid=5753b92e6a084808bea42ea533c53400,0.325,0.996,5,-2.95,0,0.096,1.99e-05,0.0389,0.186,0.354,120.013,metal
675,2dU4FegjbgW5qkdrUdzogT,,0.495,0.835,10,-13.211,1,0.0523,0.00353,0.0,0.24,0.153,131.346,metal
676,2pjI7phMrTO2KOJCqCkHIU,https://p.scdn.co/mp3-preview/370cd7be222cde97aa1344b630b984e40e4c3a13?cid=5753b92e6a084808bea42ea533c53400,0.122,0.919,0,-7.782,1,0.119,3.12e-06,0.824,0.214,0.334,179.263,metal
677,2Vy4z1ZUN7RvN7syWI2yef,https://p.scdn.co/mp3-preview/713526f7c0a6b3cfbfd8e98f33e223dea3a569f7?cid=5753b92e6a084808bea42ea533c53400,0.131,0.975,7,-7.228,1,0.118,1.61e-06,0.914,0.0862,0.393,79.467,metal
678,5XcZRgJv3zMhTqCyESjQrF,https://p.scdn.co/mp3-preview/9974e5f534cce09666a7013c639edc451f1652e8?cid=5753b92e6a084808bea42ea533c53400,0.28,0.908,2,-5.509,0,0.109,0.0327,8.85e-06,0.18,0.26,118.698,metal
679,5iaay02hwJLw9D6QksFt3S,https://p.scdn.co/mp3-preview/5c227bec17189f8be1027ce1fd8d4eee2edae27c?cid=5753b92e6a084808bea42ea533c53400,0.244,0.943,3,-4.208,1,0.156,0.000744,2.67e-05,0.157,0.544,174.333,metal
